timestamp,src_ip,dst_ip,label
2026-08-07T07:45:21.132941+00:00,192.168.64.129,10.10.10.102,Bonet
2026-08-07T07:45:21.133217+00:00,192.168.64.129,10.10.10.102,Bonet
2026-08-07T07:45:21.269297+00:00,192.168.64.129,10.10.10.102,Bonet
2026-08-07T07:45:21.269673+00:00,192.168.64.129,10.10.10.102,Bonet
2026-08-07T07:45:21.276224+00:00,192.168.64.129,10.10.10.102,Bonet
2026-08-07T07:45:21.276479+00:00,192.168.64.129,10.10.10.102,Bonet
2026-08-07T07:45:21.281493+00:00,192.168.64.129,10.10.10.102,Bonet
2026-08-07T07:45:21.282415+00:00,192.168.64.129,10.10.10.102,Bonet
2026-08-07T07:45:21.283107+00:00,192.168.64.129,10.10.10.102,Bonet
2026-08-07T07:45:21.283357+00:00,192.168.64.129,10.10.10.102,Bonet
2026-08-07T07:45:21.283525+00:00,192.168.64.129,10.10.10.102,Bonet
2026-08-07T07:45:21.284447+00:00,192.168.64.129,10.10.10.102,Bonet
2026-08-07T07:45:21.284681+00:00,192.168.64.129,10.10.10.102,Bonet
2026-08-07T07:45:21.285178+00:00,192.168.64.129,10.10.10.102,Bonet
2026-08-07T07:45:21.285417+00:00,192.168.64.129,10.10.10.102,Bonet
2026-08-07T07:45:21.420853+00:00,192.168.64.129,10.10.10.102,Bonet
2026-08-07T07:45:21.421194+00:00,192.168.64.129,10.10.10.102,Bonet
2026-08-07T07:45:21.421537+00:00,192.168.64.129,10.10.10.102,Bonet
2026-08-07T07:45:21.427980+00:00,192.168.64.129,10.10.10.102,Bonet
2026-08-07T07:45:21.428178+00:00,192.168.64.129,10.10.10.102,Bonet
2026-08-07T07:45:21.428281+00:00,192.168.64.129,10.10.10.102,Bonet
2026-08-07T07:45:21.432795+00:00,192.168.64.129,10.10.10.102,Bonet
2026-08-07T07:45:21.433498+00:00,192.168.64.129,10.10.10.102,Bonet
2026-08-07T07:45:21.433902+00:00,192.168.64.129,10.10.10.102,Bonet
2026-08-07T07:45:21.434309+00:00,192.168.64.129,10.10.10.102,Bonet
2026-08-07T07:45:21.434465+00:00,192.168.64.129,10.10.10.102,Bonet
2026-08-07T07:45:21.434847+00:00,192.168.64.129,10.10.10.102,Bonet
2026-08-07T07:45:21.435214+00:00,192.168.64.129,10.10.10.102,Bonet
2026-08-07T07:45:21.435370+00:00,192.168.64.129,10.10.10.102,Bonet
2026-08-07T07:45:21.436547+00:00,192.168.64.129,10.10.10.102,Bonet
2026-08-07T07:45:21.572346+00:00,192.168.64.129,10.10.10.102,Bonet
2026-08-07T07:45:21.572875+00:00,192.168.64.129,10.10.10.102,Bonet
2026-08-07T07:45:21.580308+00:00,192.168.64.129,10.10.10.102,Bonet
2026-08-07T07:45:21.580558+00:00,192.168.64.129,10.10.10.102,Bonet
2026-08-07T07:45:21.580651+00:00,192.168.64.129,10.10.10.102,Bonet
2026-08-07T07:45:21.580770+00:00,192.168.64.129,10.10.10.102,Bonet
2026-08-07T07:45:21.583608+00:00,192.168.64.129,10.10.10.102,Bonet
2026-08-07T07:45:21.584335+00:00,192.168.64.129,10.10.10.102,Bonet
2026-08-07T07:45:21.585427+00:00,192.168.64.129,10.10.10.102,Bonet
2026-08-07T07:45:21.585924+00:00,192.168.64.129,10.10.10.102,Bonet
2026-08-07T07:45:21.586825+00:00,192.168.64.129,10.10.10.102,Bonet
2026-08-07T07:45:21.587807+00:00,192.168.64.129,10.10.10.102,Bonet
2026-08-07T07:45:21.723147+00:00,192.168.64.129,10.10.10.102,Bonet
2026-08-07T07:45:21.723767+00:00,192.168.64.129,10.10.10.102,Bonet
2026-08-07T07:45:21.723844+00:00,192.168.64.129,10.10.10.102,Bonet
2026-08-07T07:45:21.732704+00:00,192.168.64.129,10.10.10.102,Bonet
2026-08-07T07:45:21.733162+00:00,192.168.64.129,10.10.10.102,Bonet
2026-08-07T07:45:21.733260+00:00,192.168.64.129,10.10.10.102,Bonet
2026-08-07T07:45:21.734689+00:00,192.168.64.129,10.10.10.102,Bonet
2026-08-07T07:45:21.735335+00:00,192.168.64.129,10.10.10.102,Bonet
2026-08-07T07:45:21.736613+00:00,192.168.64.129,10.10.10.102,Bonet
2026-08-07T07:45:21.737131+00:00,192.168.64.129,10.10.10.102,Bonet
2026-08-07T07:45:21.737621+00:00,192.168.64.129,10.10.10.102,Bonet
2026-08-07T07:45:21.737697+00:00,192.168.64.129,10.10.10.102,Bonet
2026-08-07T07:45:21.738882+00:00,192.168.64.129,10.10.10.102,Bonet
2026-08-07T07:45:21.874112+00:00,192.168.64.129,10.10.10.102,Bonet
2026-08-07T07:45:21.875359+00:00,192.168.64.129,10.10.10.102,Bonet
2026-08-07T07:45:21.884673+00:00,192.168.64.129,10.10.10.102,Bonet
2026-08-07T07:45:21.885927+00:00,192.168.64.129,10.10.10.102,Bonet
2026-08-07T07:45:21.886110+00:00,192.168.64.129,10.10.10.102,Bonet
2026-08-07T07:45:21.886467+00:00,192.168.64.129,10.10.10.102,Bonet
2026-08-07T07:45:21.886832+00:00,192.168.64.129,10.10.10.102,Bonet
2026-08-07T07:45:21.887857+00:00,192.168.64.129,10.10.10.102,Bonet
2026-08-07T07:45:21.888165+00:00,192.168.64.129,10.10.10.102,Bonet
2026-08-07T07:45:21.888318+00:00,192.168.64.129,10.10.10.102,Bonet
2026-08-07T07:45:21.888842+00:00,192.168.64.129,10.10.10.102,Bonet
2026-08-07T07:45:21.890122+00:00,192.168.64.129,10.10.10.102,Bonet
2026-08-07T07:45:21.890203+00:00,192.168.64.129,10.10.10.102,Bonet
2026-08-07T07:45:22.025179+00:00,192.168.64.129,10.10.10.102,Bonet
2026-08-07T07:45:22.026005+00:00,192.168.64.129,10.10.10.102,Bonet
2026-08-07T07:45:22.036420+00:00,192.168.64.129,10.10.10.102,Bonet
2026-08-07T07:45:22.037785+00:00,192.168.64.129,10.10.10.102,Bonet
2026-08-07T07:45:22.038357+00:00,192.168.64.129,10.10.10.102,Bonet
2026-08-07T07:45:22.038930+00:00,192.168.64.129,10.10.10.102,Bonet
2026-08-07T07:45:22.039584+00:00,192.168.64.129,10.10.10.102,Bonet
2026-08-07T07:45:22.040213+00:00,192.168.64.129,10.10.10.102,Bonet
2026-08-07T07:45:22.040467+00:00,192.168.64.129,10.10.10.102,Bonet
2026-08-07T07:45:22.041406+00:00,192.168.64.129,10.10.10.102,Bonet
2026-08-07T07:45:22.041663+00:00,192.168.64.129,10.10.10.102,Bonet
2026-08-07T07:45:22.176300+00:00,192.168.64.129,10.10.10.102,Bonet
